,id,name,latitude,longitude,free_bikes,empty_slots
203,4fb85ed167da3f0d19ea11bd4dfd4d7e,605 - Nuria - Peña Sirio,40.491644,-3.7048829999999997,8,16
204,503d4c35fdfedf89385997ad9f2f239c,"623  -  Ronda del Sur, esq Santa Rafaela",40.37773,-3.6731049999999996,14,6
205,5087d38de417f3852a6d240ca910581e,227 - Arroyo del Olivar,40.39382977920336,-3.665936242935637,9,14
206,50ead9be257cd4266220df79c6b4d9db,148 - Serrano 210,40.451117,-3.6813971,16,7
207,510c8953225b29f6ee9b7139760c1a0b,116A - Plaza de España - Martín de los Heros,40.4236775,-3.7130447,5,13
208,51b61f73de35ee39e92f94577dd51b7b,111A - Metro Moncloa A,40.4336027,-3.7175248000000005,10,13
209,5218d3a0f52ad565592e8233a9175495,153 - General Perón - Poeta Joan Maragall,40.4523,-3.6935999999999996,3,20
210,52438e7b4e231e1960aa19be6edc7fb3,296 - Costa Verde,40.469477,-3.696862,8,15
211,5280884a28374e31503a94afdcf35659,106B - Plaza de Colón B,40.424776,-3.6878899999999994,9,10
212,52b369909bca9d4c8bc9d6e704480b0b,"529 - Lopez de Hoyos , 478",40.47175,-3.649843,12,11
213,538f7ef7eab76b10c16bf8c1767ab768,"336 - Calle Oliva de Plasencia, 1",40.37850071,-3.7791518300000004,16,7
214,53fc556df591920957053909de8eeeb7,100 - Wizink Center,40.42478,-3.6738400000000007,13,14
215,54e904351619672558a0a7c4c6ffbf73,53 - Plaza de Lavapiés,40.40830870823806,-3.700754126389314,6,17
216,556e3f6f003a8a999c3c95872cc2e977,606 - Fermín Caballero - Sangenjo,40.487363,-3.6984849999999994,9,14
217,55a618a12ce76d28b82343f2c60d6693,7 - Hortaleza,40.4251906,-3.6977715000000004,15,4
218,5606e87c4a7a67174260a14befd6aa2d,"417 - Romeo y Julieta, 13",40.37873799,-3.6621756300000006,16,9
219,56358e9aacbeef2ad3b17cb66d377355,109 - Marqués de Salamanca,40.4301245,-3.6814521000000004,14,10
220,5644c6a5b17be735618afe71d9ec97e8,539 - Mota del Cuervo,40.4648762,-3.6313571499999995,13,11
221,564c4f498be90f66acaa71dc1daa103a,242 - Metro Parque de las Avenidas,40.439513,-3.6629280000000004,13,10
222,56cb796d462a82895caeb99001130499,215 - Gutierre de Cetina - Ascao,40.429588,-3.6408092999999995,10,13
223,589906b49d069f96ee8395e11f5d632c,460 - Fuente Carrantona - Doctor García Tapia,40.4070216,-3.63192261,12,15
224,58faa3c6cd393fbc00cbba9df1ab118d,128 - Metro Islas Filipinas,40.4392,-3.7154,12,11
225,5998d6e4a96bbf27d8acf36358a4dc9d,588 - Campo Calatrava - Rda Ingenioso Hidalgo,40.50052161,-3.69112254,9,17
226,5a90b00e5cac012a9e90b162d56e03c9,58 - Metro Chueca,40.4222783,-3.6978583000000005,12,15
227,5ab73669d29b38d8f9176ab73013328d,61 - O'Donnell - Narváez,40.4214551,-3.6753139,20,9
228,5bb4f3d9ae106bd4013b48f9b4474568,"594 - Pedro Rico, 49",40.48194,-3.7039180000000003,4,20
229,5bc1009f1e03d4c1b7f11de774302190,"372 - Lonja de la Seda, 33",40.36612215,-3.76158263,7,16
230,5c040e75e4514f1e73788686d628c86b,415 - Diamante - Delmira Agustini,40.3532609,-3.6877534,8,13
231,5d13faa889e083e1988970e32d3b3719,466 - Villablanca - Vereda del Pinar,40.40894698,-3.6078326500000006,10,13
232,5d23f4979e694a1fbf57d71fce30cca5,"275 - Juan Antonio Vallejo-Nájera Botas, 25",40.4020545,-3.7082123,12,8
233,5dfb0a2f895f14f88d635af09f56f21c,39 - Plaza de la Cebada,40.4112744,-3.7088337,10,20
234,5e02adc0e1a135401a5562184526d10a,423 - Estación de tren Asamblea de Madrid,40.38138801,-3.6685501300000003,9,13
235,5e421861c42ef60bc76cef29b084b5cd,"538 - Haendel, 8",40.46275082,-3.6253213100000004,9,17
236,5e4954c7a4bea35560777111551511c0,404 - Junta Municipal Distrito de Villaverde,40.349111,-3.7109850000000004,16,11
237,5e7fea4ac17f145fa9614f803d3f7e83,73 - Plaza de los Astros,40.4115,-3.6687,8,14
238,5ebf3a67e952520674333550169311d9,440 - Metro Villa de Vallecas,40.3795035,-3.62144691,2,15
239,5f2cf363dddfc990aebc28766cf9b8c1,"403 - Auñón, 16",40.3504944,-3.6775241999999997,16,7
240,5f4c437885205a3db850894b9b7f5dd7,80A - Estación de Atocha A,40.407573,-3.690538,9,13
241,5fbcfadf4d7d5f69329c1aab19225e5a,489 - Serrano Galvache - Yerma,40.47675257,-3.67144504,3,21
242,5ff854ab96bd68ae3c28be05a0dab949,9 - Plaza de San Miguel,40.4156057,-3.7095084,12,13
243,612e6ff29d428cb10a7701b6d88870c0,352 - Algorta  - General Ricardos,40.39162261454714,-3.72745169,20,3
244,61867bc6a9285da3bd654b5f07dd42aa,493 - Arturo Soria - San Luis,40.47636724,-3.6684167,11,12
245,621a79db37ee29074443cfeafbdf98e1,508 - Metro Canillejas,40.449095,-3.609553,10,14
246,62bc09b29b14a85b8fc2cb84d35c3820,343 - Metro Aviación Española,40.38358975,-3.7833930099999997,0,22
247,6378339fbccf5f4338cdbfef0085fdc8,"396 - Gran Avenida, 27",40.36997711,-3.70760649,12,12
248,63fbab70408cb135d89c4cba3baf6c4e,414 - Metro Villaverde Bajo-Cruce,40.350985,-3.692163,12,10
249,64153768b83cd962f04f51419feeae42,187 - Alejandro González - Alcalá,40.4301326,-3.6638249,12,10
250,643c2d0dfbe8ebcb1e92aa279167a9ce,"488 - Ricardo Ortiz, 33",40.42657032,-3.6579643900000005,11,13
251,652deb1c4eea8f476453783b7a373b1d,421 - Arroyo del Olivar - Buenos Aires,40.388435,-3.653269,5,19
252,65306141a778947cb4e0d133c38302bf,324 - Metro Lucero,40.40457132475174,-3.7450961521148636,0,0
253,6573414ef587468f40697092c77d905e,67 - CaixaForum Madrid,40.4108472,-3.693225,4,19
254,65df8cb91e49337e78323079c5f321c9,532 - Metro San Lorenzo,40.47490194,-3.6395164,9,15
255,660d59c75189fef0cf6f399a0d6ba2a9,608 - Estella - Camino de Santiago,40.4968198,-3.6743568,12,10
256,662b4262118343da24cf222f4b52b076,"386 - Avenida de los Poblados, 130",40.37347443,-3.7133152099999998,10,13
257,665a47addaf4d8cf7e3f140a3615fa0a,"146 - María Francisca, 3",40.4442541,-3.6788499,3,16
258,667e917e67766266623c0f191c271e7a,"409 - Eduardo Barreiros, 114",40.3553495,-3.7046436000000003,17,6
259,674cb01e20aec254c075a833f649698d,84 - Biblioteca Pública Elena Fortún,40.40357156992851,-3.672481575393678,15,8
260,6762e453392d1a213f7e44c29accc934,547 - Rafaela Aparicio - Maruja Mallo,40.4792396,-3.6312178999999998,14,13
261,67a80347be64570ff3ce87f7eee206a1,18 - Plaza de Pedro Zerolo,40.4209251,-3.6996776,9,14
262,67dc79c576cf2f95fe2653acd0c99e66,"550 - Príncipe Carlos, 54",40.4941108,-3.6566739999999998,22,1
263,68005e4a6d8386f4b0cac077d4c8cd67,502 - Puertollano - Veinticinco de Septiembre,40.4425157,-3.6237372,13,10
264,684a0233da7291f8e0d4bcc5eba62feb,614 - Biblioteca central de la UNED,40.4356759,-3.7344822999999994,18,5
265,68581a6a27fa439a067a65971776b961,581 - Metro Peñagrande,40.4764797,-3.7163093000000003,14,10
266,686aab5f99fd69861bdff81e0476a5e5,42 - Santa Isabel,40.4108488,-3.6982922,10,16
267,6901976d83b1e73111317b2f38c7e5f6,626 - Avenida Victoria Kent 9,40.401326,-3.564012,11,12
268,69a8ee91116670ef6755c1daa8d27b65,609 - Metro Ronda de la Comunicación,40.5157202,-3.6626887,13,10
269,69f1c6079b8dc79080aac5cb506d2046,"184 - Marqués de Zafra, 24",40.426,-3.6653055,9,15
270,6abe963260e0a6c1924a3f7b58e0cbfc,"317 - Antonio Machado, 30",40.46826955,-3.7192171199999997,15,12
271,6af43be07d2c01ffe392f401c02e2903,401 - Estación de tren de Villaverde Bajo,40.353285,-3.6831269999999994,17,9
272,6b924f8f8eb0d426862c2d50dddad171,"452 - Las Suertes, 15",40.3713613,-3.6078539000000003,4,17
273,6b993e53dea2e6e4a5b3ea9761383d53,"597 - Foresta, 8",40.49853277,-3.66777681,6,16
274,6be758fa20ae819aca6ebe2ac994a322,126 - General Álvarez de Castro,40.4345976,-3.7018044,9,18
275,6c806cb6f9fe0a6c6aa896cf50022a61,"431 - Puerto Canfranc, 18",40.3969,-3.6634,11,12
276,6cccdc4223dd3da22fcc552c73b7ff46,"433 - Villalobos, 28",40.38161669,-3.6507603700000004,11,13
277,6d31d84ccd552fa89307ecedc1a4a882,555 - Parque del Capricho,40.45476837,-3.5981217100000005,14,13
278,6ee41b712e67f203ba13f4791138dcb6,"170 - Paseo de la Esperanza, 21",40.4010554,-3.7043956,10,16
279,6f2606a5e71dde0547e4774255d56ed6,36 - Plaza Ramales,40.4168,-3.7118300000000004,17,7
280,6f5eee32e1850508b20df965ead4a71e,149 - Plaza de Quito,40.4498515,-3.6879303,15,8
281,6f646488c7020bf1ae7fe86fe0635a0d,136 - Metro Nuevos Ministerios,40.4451244,-3.690769,12,11
282,6fd7c768cf4824e15c7a2fe0fc51418a,315 - Caroli,40.45862,-3.784627,3,11
283,7058df411894b94985be5e67852b4e35,299 - Rosario Pino - Joan Maragall,40.46204955,-3.6919324599999994,11,13
284,708d5fd6f23e617d398b004a2966cb71,309 - Ofelia Nieto - Villaamil,40.462051,-3.7087339999999998,13,11
285,70cfd036cc6ab29f50a4a790479bab22,132 - Glorieta de Cuatro Caminos,40.446377501314885,-3.703605250412747,8,19
286,710425001f858fe6811c7e2e8ee52483,561 - Plaza Nuestra Señora de Loreto,40.472048,-3.5857510000000006,5,15
287,71b01834983042fe9cbd2df2cf3e5242,216 - Plaza de Puerta del Ángel,40.4141,-3.72897,19,8
288,723fbfa2648e9e59d4fa184712d7752b,241 - Camilo José Cela,40.4378,-3.6677899999999997,13,10
289,724cbc2093e83a41ec7047d140f2a705,311 - C. Universitaria - F. Geografía e Histo,40.448553,-3.7335740000000004,15,13
290,72d4decbc08118e0db2e087e35e415bb,"456 - Encomienda de Palacios, 8",40.4005,-3.6464000000000003,18,5
291,72e91c8b5a9de2a2e34451149e8741ea,628  - Calle Arcaute 13,40.44358,-3.576652,20,3
292,7309e73d45203a825b82c43d72e8204b,314 - Av. Valladolid - Parque de la Bombilla,40.42966,-3.73068,23,4
293,734e983f5fef5aea2f0a9f93c7a0ac12,454 - Gran Vía del Sureste - Las Suertes,40.3631604,-3.5897045000000003,8,19
294,73689a64aa0bc267741de568e7150531,134 - María de Guzmán - Agustín de Betancourt,40.4441818,-3.6955687,3,19
295,737aac62db277d265b174b286794ecb1,206 - Metro Tetuán,40.4607466894426,-3.698915521426396,14,9
296,73d913619d39e5e3722efa342bb54419,435 - San Claudio,40.38902883,-3.63953994,9,15
297,74ddee3c45fe3a79f1bfc48c152adf97,"313 - Juan XXIII, 24",40.448084,-3.7169358999999997,17,10
298,76868bfdc619d5b40a82014137786dfe,44 - Plaza de Nelson Mandela,40.40979071254635,-3.7038640533106597,1,18
299,778f13e7dda3169186eeae32dafe6f10,139 - José Gutiérrez Abascal - Castellana,40.43939562033124,-3.690419307270818,17,8
300,77eb3a212714607ba3a87d9d5dc77566,"402 - Berrocal, 9",40.344115,-3.67615,25,2
301,7833b76095b79f98a956c670b3db6409,190 - Velázquez - Diego de León,40.4343053,-3.6833753,9,16
302,78968c75ab7ab9af7b968cb882cc3609,497 - Metro Suances,40.4407,-3.6274,8,15
303,78cd163f0c47dd075e0f22cd961fc223,"576 - El Ferrol, 18",40.47431313,-3.70510525,11,13
304,78e348ad98413d1b35e42822956a2a4c,52 - Plaza de Santa Ana,40.4144689,-3.7008558000000003,5,9
305,7955560a4516bbcb5c0f0de1d0537e95,349 - Huerta de Castañeda 26,40.40622095698234,-3.74201882097404,19,5
306,79674b879b26fcf965240feea9870a3a,494 - Metro Pinar de Chamartín,40.480694,-3.666529,1,22
307,79f9c23362b9dd3eaf89ee78a4a519e1,186 - General Pardiñas - Don Ramón de la Cruz,40.4289804,-3.6783015999999997,4,19
308,7b1d1679aa52ec836f5d709292a8d177,528 - Albelda - Torrelaguna,40.4494225,-3.6573666,13,12
309,7b8d4d96ca41a6c999828faab52b91b6,410 - Est. de tren de S. Cristóbal Industrial,40.3325463,-3.6992665,19,0
310,7befde034c5b9ba87b3124a726b5a5e0,14 - Ventura Rodríguez,40.4260425,-3.7133069,3,24
311,7c05e4c2e17696c870ef55ef07de3057,79 - Metro Menéndez Pelayo,40.405110193977585,-3.680439824323069,9,18
312,7d38eda46970d820006767b144a8fc17,165 - Entrada Matadero - Paseo de la Chopera,40.392888,-3.697596,18,25
313,7eb48bcdd7de753b8626a9957b0992e3,596 - Metro Lacoma,40.4854829,-3.7230042999999995,4,20
314,7ee825310bc474281277dcb7d4e2cab8,218 - Camino de los Vinateros A,40.4105478,-3.6572967,7,16
315,7fa34654ac9ed0cc48a646505b9d374e,20A - 20 - Banco de España,40.4188076,-3.6952465,18,11
316,7fce8791b34a86fc3dc049c07eecf493,175 - Jaime el Conquistador - Divino Vallés,40.3962264,-3.6983445200000005,14,5
317,7fd1c0cbc22b838061b7b8684efb74ba,553 - María Portugal - Niceto Alcalá Zamora,40.499909,-3.658921,9,14
318,804d784c77c3c5055f1bd2f11483b0c0,130 - Metro Ríos Rosas,40.44156,-3.7016399999999994,1,21
319,809a3df92d05ea6578f93e5ab879b6d7,240 - Brasilia - Parque Breogán,40.43666,-3.66096,13,11
320,80d8f0d5b702d7f0584cea2026548e37,77 - Plaza del Conde de Casal,40.4064784,-3.6707132,12,6
321,80e8e13d81608ff3e770fb9442cd1023,363 - Metro Oporto,40.38745087,-3.72987333,9,13
322,811a0ca91b75d4b82b6c169aeb606087,202 - Parque de Santander,40.4413,-3.7083,1,26
323,8164a71f61a79c4a1ddaff64e5a1f615,129 - Metro Alonso Cano,40.4383865,-3.6982353,18,9
324,832a873163215cd64d519ab81f1a42aa,223 - Ermita del Santo,40.406448,-3.724576,16,10
325,84263ef399b4df3d3284873d810d66a9,616 - Alcalde Martín de Alzaga,40.462899,-3.7171950000000002,13,10
326,847ffaff9886ccc77cc5b79aa6d5271d,180 - Estación Sur Méndez Álvaro B,40.3940423,-3.67589,11,12
327,8497230f1bea7562e3f902b5ae551164,510 - Metro Avenida de Guadalajara,40.42218968,-3.6134619899999993,6,17
328,85620fdfea87f62c87bac2c1324375cd,483 - Marcelino Álvarez - Daroca,40.4297428,-3.6534324,13,9
329,85643ac810a8ce5886bbb6eaa13d6f30,23 - Santo Domingo,40.4202595,-3.708249,5,17
330,86006b95cc7825fbd7c9170d9253364c,10 - Marqués de la Ensenada,40.425403,-3.6921040000000005,2,21
331,863e59cd50e00bbf682ea34a08f6b256,48 - Casa de Baños Embajadores,40.4054815,-3.7020565999999997,9,14
332,86727b9d25b5687adf047e0195f778fe,97 - Metro Príncipe de Vergara,40.4225364,-3.6802556,15,12
333,869e79630994cf74441c955028d25a4f,301 - Muller - Capitan Blanco Argibay,40.46518187,-3.69837565,12,12
334,86dfe781830e11d5827ab2b4f5eb3c28,501 - Metro Alsacia,40.4191,-3.6241999999999996,13,10
335,8719cd85094a52c8fb471e3fbf81daa0,337 - Metro Aluche,40.38614104,-3.7604892299999997,1,16
336,8727759e9b7299aef0bd2ad92e5702f6,131 - Plaza de Juan Zorrilla,40.4417884,-3.7040312299999996,16,7
337,879370f7ffd5a000a39bf7be6f8e75c0,113 - Teleférico Madrid - Estación Rosales,40.427538,-3.7207263,14,10
338,87efc505d1d1f3888ff56ddfb370edbc,517 - San Mariano - Circe,40.44175279,-3.61190481,7,20
339,883220b383683b03949e63f6bcd70926,112 - Paseo de Moret - Parque del Oeste,40.4326901,-3.7247360000000005,2,20
340,8839975d077cd9da7f67bc7b0e263c7f,225 - Sierra Toledana - Doctor Lozano,40.402506,-3.660345,24,1
341,88afa5a6a99fcc7bf378fea904091512,228 - San Delfín - Antonio López,40.39440607959559,-3.7080429728445568,19,0
342,89ae6eec16d02a239e41aff7816b83d1,392 - Metro Almendrales,40.38268,-3.697856,18,4
343,89dede092955ecb4152580afea169a24,492 - Metro La Almudena,40.42466356,-3.6394989099999995,11,13
344,8a08dbc78cde31230fe7271177e2adca,"118 - OFICINA DEL SER, APR Y BICIREGISTRO",40.400781,-3.6882407,7,16
345,8a4fdeaea5f177925bdfa211902b3fc3,181 - Ibiza - Narváez,40.41816932665331,-3.6764435404754696,14,13
346,8acbf9f5a91d5a5c030b0a35401e2a61,287 - Metro Bambú,40.4765,-3.6762,11,12
347,8b1dd4a8f6d13e89c707c2c362f2a92e,235 - Sodio - Embajadores,40.389041,-3.691076,6,18
348,8b52717d46761e99057bead718aa256e,412 - Estación de tren de Puente de Alcocer,40.3500291,-3.7043083000000006,23,2
349,8b54cf629b90785d178be10ec1317016,168 - Santa María Cabeza - Batalla del Salado,40.4046,-3.6959,10,13
350,8bc8d4399edf0ece932df426067aa442,"238 - San Germán, 5",40.4561825,-3.6932611,11,13
351,8bdd7ba510ce3aaa0088e000c3c43136,498 - Metro Torre Arias,40.44313349999999,-3.6178316999999995,8,19
352,8d7d1139a2fd6da9e2bc9b45cd4f38fd,312 - Metro Batán,40.4077495,-3.7528559,17,10
353,8d8805e355163f76aace1126da835783,491 - Esteban Collantes - José Arcones Gil,40.432883,-3.6376629999999994,7,17
354,8e843c2d132487922b70bd20a6861a9c,119 - Méndez Álvaro,40.4012905,-3.6862652999999996,11,12
355,90880571072abb82798810542c034abd,255 - General López Pozas - Apolonio Morales,40.46361,-3.685292,11,12
356,90e9a86ad9efa88fb7bcd8464b8e799b,"76 - Avenida del Mediterráneo, 19",40.407271,-3.6751020000000003,13,11
357,914a184c6817b5a98509f023e1d852c0,458 - Metro Vinateros,40.40991083,-3.6525660400000004,22,2
358,928cae8a7f2d1c95ba73eac719817e5d,484 - Metro García Noblejas,40.42893071,-3.6323890000000003,18,4
359,935f256383ee53d08b17d07641b09d8a,167 - Segovia 45,40.41374770742206,-3.7174891703237303,16,11
360,9382f97a1451114c2f0a05f3ecf3d176,173 - Paseo Esperanza - Santa María Cabeza,40.3983467,-3.7024839,12,13
361,938d34a01ec8ec39d010399ba43d77ca,577 - Monforte de Lemos - Plaza de Mondariz,40.47899993,-3.70566914,10,14
362,9398d15fdbe5a4048f18609692625b1e,17 - Plaza de Carlos Cambronero,40.423126,-3.7041659999999994,9,14
363,9405cc4a65b2f0502780b36df8f844f8,"344 - Ocaña, 103",40.38586273,-3.75292035,9,14
364,94a3bd8a6209700203878025ba002e11,471 - Molino Viejo - Minerva,40.396301,-3.60666,6,12
365,94b84e2e1eed0b45af01085e1e03b3a0,"371 - Joaquin Turina, 49",40.372458,-3.7618199999999997,7,20
366,95a65a1d57969bc81fd39075d3ac1c6c,470 - Avenida Real - Galeote,40.4021519,-3.6063672000000007,6,12
367,95cf5c1f193e3e68c1ad60354b85798e,63 - Hospital Gral. Uni. Gregorio Marañón,40.4179237,-3.6708958999999997,12,11
368,96071b53af1bd0ee7fc09742d3b092cc,208 - Intercambiador de Plaza de Castilla,40.4662811,-3.6890611,4,13
369,9698c20a78947517edb32609c1cf46e1,570 - Uni. Autónoma Madrid - Facul. Medicina,40.4815,-3.6938,14,13
370,9708d65f94c5a781c2b3b40b69285d62,253 - Doctor Fleming - Estadio S. Bernabéu,40.45546,-3.6884400000000004,5,15
371,973171504e31d44144c14c907b7beb34,541 - Metro Pinar del Rey,40.4682706,-3.6468591,8,15
372,99888892c3a40692b259c9e3ac875c2c,222 - Eugenio Caxes - Antonio López,40.3917871,-3.7026789,12,11
373,99e3e2191d18d17eb042d1168dd5fb80,256 - Reina Victoria - Beatriz de Bobadilla,40.44635,-3.7138299999999997,4,19
374,9a0952cf52fda29063568aeeb8f93331,573 - Melchor Fernández Almagro - Villa Marín,40.47772776,-3.69962571,12,11
375,9a16c026663eb228df9279725e7542a4,110 - Intercambiador de Moncloa,40.434745,-3.7201021,5,17
376,9a245a703adadd54b96242b817d7d8c5,115 - Ferraz - Templo de Debod,40.42531476841791,-3.7170515055225373,18,5
377,9a29dceaba62cf629923810203e78c4a,217 - Hospital Universitario La Paz,40.480884,-3.6890757999999995,8,15
378,9a60f11557ee2512b75faffd04d34e55,357 - Sorbe - Baleares,40.3898701,-3.7132091699999994,16,8
379,9a7c8386e03cddfd8b218359c2311966,367 - Metro San Francisco,40.373972,-3.7398400000000005,15,8
380,9a99c417f0cb664dede4b35b3d3d6020,495 - Caleruega,40.478611,-3.6704759999999994,6,18
381,9ac8703e2ad08074dcbce80fa2c0686c,230 - Carlota O´Neill - Agastia,40.4436792,-3.6488254,16,8
382,9ae4bbb0391d14dbb66f12040b511fef,389 - Julio Merino - Pilarica,40.3831,-3.7032,17,4
383,9b3f729297b55e5cc2e5240eb2bc9e72,261 - Ciudad Universitaria - Facultad Derecho,40.4505516,-3.7296756,4,19
384,9bd5a7dd8add5079ff0eab84f0897f03,506 - Albarracín - Julián Camarillo,40.43397327,-3.6325164100000005,10,14
385,9be6a3e38f3d841dbdf7f97524ce5bc7,70 - Hospital Uni. Infantil Niño Jesús,40.415382385574716,-3.677872542327878,11,15
386,9c3490bbd9ff14f90113ec6d8d7e7472,531 - Metro Parque de Santa María,40.4768782,-3.6450740999999995,8,14
387,9c42e5b537eeca5c9bd613b2beaffe01,155 - San Germán 57,40.4573342300643,-3.700930190178302,9,14
388,9c9b810b4d72a03980a3dd66a55a4a0e,476 - Metro Avenida de la Paz,40.453493,-3.662016,15,8
389,9caaba9ade983daa99df4c50bee6df4c,305 - Intercambiador de Príncipe Pío B,40.42276114,-3.72317757,11,11
390,9cba27a5b9203b69de01e062e20ada68,548 - Eduardo Mazón - Guadalajara,40.4521484,-3.6154156999999993,10,13
391,9d51fcbdb1b6d8eb36d998f7c42228cb,390 - Avena - Mijo,40.3773,-3.7159000000000004,15,8
392,9db9432cd4629b22913984698d03c1d4,459 - Moratalaz,40.40750626,-3.66000272,21,3
393,9e31e458e9cc32352ce1d11ef97e418a,280 - Ps de los Melancólicos - San Epifanio,40.401782,-3.7185689999999996,10,13
394,9fdb490223fabfdf12da53f0d2ba7248,233 - El dragón de La Elipa,40.4229522,-3.6555789000000005,16,8
395,9fedeb5a158c96b3857e9f019688f806,295 - Hernani - Edgar Neville,40.4481,-3.6972000000000005,11,12
396,a039b475bcd33432b15a5b1bd35c2c41,354 - Jacinto Verdaguer - Lola de Membrives,40.39593854704345,-3.7160526116262793,18,6
397,a27a21ac104ed426b099139b98eb3a6f,117 - Altamirano  - Martín de los Heros,40.4309797,-3.7188898000000004,16,6
398,a301d9269a7c349d1de64a87be3a49d9,292 - Centro Deportivo Municipal Pradillo,40.44904126,-3.6717937,18,5
399,a316ca2aa6d3863e14fac2e603cd45d2,568 - IFEMA A,40.4632802,-3.6178336,5,21
400,a3fd5f9d95358c0ca124b4bf316d4fa4,212 - Metro Marqués de Vadillo,40.398247,-3.7165910000000006,15,12
401,a46baf09e4b14d0d87c80046e8697202,68 - Espalter - Ruiz de Alarcón,40.4127692,-3.6913231999999994,2,17
402,a6d462c0cd72a57be3d7f7d32842953f,530 - Metro Mar de Cristal,40.4685745,-3.6378834900000006,4,23
403,a6fda01c8ac13db9fb21c5dc80a89f39,159 - Paseo de la Habana 63,40.4543852,-3.6835925999999994,13,10
404,a74558865fa1c5a7dfcf88e57ac4607b,41 - Metro Antón Martín,40.4122047,-3.6991147000000004,12,7
405,a777cfaea9d8ac341dbabf501332d999,"105 - Serrano, 46",40.4270832,-3.6875418000000004,3,20
406,a889744f1d4fa07225043d8dcddc9908,618 - Calle Paterna 55,40.340613,-3.68482,10,9
