station_name,restaurant_name,distance,address,categories,rating,review_count
377 - Metro Abrantes,IGo Pasta,1465.9680461525684,No address,"Chinese, Asian Fusion, Ramen",3.8,23
377 - Metro Abrantes,Botafumeiro,769.9474556429477,No address,"Tapas Bars, Dive Bars, Spanish",4.3,9
377 - Metro Abrantes,Lurca,53.496441272891936,No address,Restaurants,0.0,0
377 - Metro Abrantes,Canaletto,269.76916166405863,No address,"Rotisserie Chicken, Pizza",4.5,2
377 - Metro Abrantes,Cafetería Bar Dayton,209.5218460548712,No address,Cafeteria,5.0,1
377 - Metro Abrantes,La Piazzola,611.5500514860145,No address,"Burgers, Pizza, Sandwiches",4.7,3
377 - Metro Abrantes,Doña Patata,799.6254747234262,No address,"Tapas Bars, Spanish",4.6,5
377 - Metro Abrantes,Burger King,51.55754805229473,No address,American,0.0,0
377 - Metro Abrantes,El Cuadro,623.1492340268287,No address,Spanish,5.0,2
377 - Metro Abrantes,Gran Nemrut,871.0649798939662,No address,"Kebab, Middle Eastern, Pizza",3.8,5
377 - Metro Abrantes,El Rincón de Lola,743.2693542945663,No address,Tapas Bars,4.5,2
377 - Metro Abrantes,Asador Ricardo,1691.6298050021132,No address,Steakhouses,4.0,1
377 - Metro Abrantes,Arrocería Da' Gusto,820.8744707344423,No address,"Tapas/Small Plates, Arroceria / Paella",4.5,2
377 - Metro Abrantes,El Secreto de Dora,1157.225801875996,No address,"Spanish, Tapas Bars",3.8,4
377 - Metro Abrantes,Delgado,312.6403615458306,No address,"Desserts, Bakeries, Cafeteria",4.0,1
377 - Metro Abrantes,Apolo XIII,1195.9931019823832,No address,"Tapas Bars, Spanish",5.0,3
377 - Metro Abrantes,Gabri,1194.5041368822826,No address,"Spanish, Romanian",0.0,0
377 - Metro Abrantes,La Colonia Peruana,1936.4804711123224,No address,Peruvian,4.5,2
377 - Metro Abrantes,Telepizza,433.13620066128817,No address,Pizza,3.5,2
377 - Metro Abrantes,Anjor,454.0354559712825,No address,Spanish,5.0,2
507 - Seis - Sexta,La Bekada,346.7353128338655,No address,"Spanish, Steakhouses",3.5,14
507 - Seis - Sexta,Tommy Mel's,817.1225905738007,No address,"Burgers, American",3.0,12
507 - Seis - Sexta,La Casona,188.1596942988748,No address,Restaurants,3.5,2
507 - Seis - Sexta,El Llagar de Covadonga,1358.3021613868675,No address,"Spanish, Asturian",4.2,5
507 - Seis - Sexta,Oktoberfest,829.0221253575354,No address,German,4.1,8
507 - Seis - Sexta,Ecu,1350.1945048509535,No address,"Spanish, Tapas Bars, Sandwiches",4.0,3
507 - Seis - Sexta,Ribs,779.3994676492201,No address,"American, Burgers, Barbeque",1.0,1
507 - Seis - Sexta,Freiduría El Chaval,1315.577233996059,No address,"Galician, Tapas/Small Plates",4.0,2
507 - Seis - Sexta,La Tagliatella,792.1525735652002,No address,Italian,3.7,7
507 - Seis - Sexta,The Clover House,1222.01603809115,No address,"Irish, Pubs, Tapas Bars",2.1,7
507 - Seis - Sexta,El Reino Asador,928.9885449759812,No address,Buffets,4.3,3
507 - Seis - Sexta,Ferrum Bar,1030.347237998531,No address,"Spanish, Tapas Bars, Lounges",2.8,4
507 - Seis - Sexta,Brasa y Leña,783.6314732695116,No address,"Brasseries, Brazilian",2.0,5
507 - Seis - Sexta,Restaurante Tokio,1129.7986268946916,No address,"Japanese, Chinese",4.5,4
507 - Seis - Sexta,Valle El Hermoso,269.39652794146616,No address,Spanish,3.3,3
507 - Seis - Sexta,Enrique Tomas,1660.664734651366,No address,Spanish,4.3,7
507 - Seis - Sexta,VIPS,768.8142820623044,No address,"Breakfast & Brunch, American",2.3,3
507 - Seis - Sexta,El Llagar,1284.002286580888,No address,"Spanish, Asturian",3.5,2
507 - Seis - Sexta,Sienna,1347.7102870479262,No address,Pizza,4.0,2
507 - Seis - Sexta,Foster's Hollywood,779.3994676492201,No address,"American, Burgers",2.0,1
192 - Avda. de los Toreros - Fco. Silvela,Cañadío,319.8208612104687,No address,"Spanish, Tapas/Small Plates",4.7,23
192 - Avda. de los Toreros - Fco. Silvela,Tandoori Station,226.65474906389792,No address,Indian,4.5,75
192 - Avda. de los Toreros - Fco. Silvela,Los Montes de Galicia,420.90456141649156,No address,"Spanish, Bars",4.6,77
192 - Avda. de los Toreros - Fco. Silvela,Ten con Ten,1551.0780446507297,No address,Modern European,4.2,216
192 - Avda. de los Toreros - Fco. Silvela,El Paraguas,1511.469173681705,No address,"Spanish, Asturian",4.3,60
192 - Avda. de los Toreros - Fco. Silvela,Goiko Grill,1444.260516760235,No address,"Burgers, American, Cafeteria",4.3,73
192 - Avda. de los Toreros - Fco. Silvela,La Cuchara,307.7941334351475,No address,"Latin American, Spanish",4.3,15
192 - Avda. de los Toreros - Fco. Silvela,La Tasqueria,1078.9108473993613,No address,"Spanish, Mediterranean",4.8,27
192 - Avda. de los Toreros - Fco. Silvela,El Pescador,239.26265457876232,No address,Seafood,4.3,17
192 - Avda. de los Toreros - Fco. Silvela,Tatel,1384.560079820679,No address,"Spanish, Seafood, Mediterranean",4.0,45
192 - Avda. de los Toreros - Fco. Silvela,Goiko Grill,470.4906890499505,No address,Burgers,4.1,47
192 - Avda. de los Toreros - Fco. Silvela,La Castela,1353.7136551655537,No address,"Spanish, Tapas/Small Plates",4.6,36
192 - Avda. de los Toreros - Fco. Silvela,O'Caldiño,1179.0708157196516,No address,"Galician, Seafood",4.4,21
192 - Avda. de los Toreros - Fco. Silvela,Street Xo,1401.8203640535596,No address,"Gastropubs, Asian Fusion, Spanish",4.2,122
192 - Avda. de los Toreros - Fco. Silvela,Milos,53.20429142872412,No address,Greek,3.4,22
192 - Avda. de los Toreros - Fco. Silvela,El Rincon de Jaén,398.5195761403692,No address,"Spanish, Tapas Bars, Andalusian",4.1,21
192 - Avda. de los Toreros - Fco. Silvela,El Gran Barril,778.8367458504912,No address,"Seafood, Spanish",4.5,17
192 - Avda. de los Toreros - Fco. Silvela,Ultramarinos Quintín,1470.3506389002912,No address,"Spanish, Gastropubs, Seafood",3.9,48
192 - Avda. de los Toreros - Fco. Silvela,Entre Cáceres y Badajoz,366.911117020561,No address,"Spanish, Tapas Bars",3.9,48
192 - Avda. de los Toreros - Fco. Silvela,O'Grelo,1404.951990562828,No address,"Seafood, Galician, Tabernas",4.8,21
333 - Illescas - Camarena,Aynaelda,459.18278665049075,No address,Spanish,3.9,9
333 - Illescas - Camarena,Passaparola L´Originale,950.6688205346443,No address,Italian,4.4,7
333 - Illescas - Camarena,Jumi-Rosa,153.5284925396691,No address,"Spanish, Tapas Bars, Breakfast & Brunch",3.7,3
333 - Illescas - Camarena,Plaqués Cocina,71.2768568255019,No address,"Spanish, Bars",0.0,0
333 - Illescas - Camarena,Novecento,77.41861893593486,No address,"Italian, Pizza",3.3,3
333 - Illescas - Camarena,Las Murallas,119.381092715455,No address,"Cafeteria, Bars",4.0,1
333 - Illescas - Camarena,Alegría,394.6713779585267,No address,Chinese,3.5,2
333 - Illescas - Camarena,Tatami,86.00977082106215,No address,"Beer Bar, Tapas Bars",0.0,0
333 - Illescas - Camarena,Lavinia 57,929.7873024558619,No address,Tapas Bars,3.8,5
333 - Illescas - Camarena,Dany's,77.41861893593486,No address,Tapas Bars,2.0,2
333 - Illescas - Camarena,Punto de Encuentro,704.7121977114774,No address,"Tapas Bars, Pubs",4.0,9
333 - Illescas - Camarena,Vukata,706.8404633903932,No address,Steakhouses,3.5,2
333 - Illescas - Camarena,El Kiosko de la Pizza,952.5477057669809,No address,Pizza,4.5,4
333 - Illescas - Camarena,El Timón del Terraza,610.6917636704954,No address,"Arroceria / Paella, Mediterranean",4.5,4
333 - Illescas - Camarena,American Fries,1533.4442051003584,No address,American,5.0,1
333 - Illescas - Camarena,Bernat,400.4593857709686,No address,"Pizza, Tapas Bars",4.0,1
333 - Illescas - Camarena,Los Arcos,789.9989898880561,No address,"German, Beer Bar",3.0,5
333 - Illescas - Camarena,Pulpería Caracolería,1233.6014303590948,No address,"Spanish, Seafood",3.8,5
333 - Illescas - Camarena,Galatasaray,349.33556681695507,No address,"Bars, Kebab",4.0,2
333 - Illescas - Camarena,Acueducto,516.0061449546001,No address,Tapas Bars,3.8,5
3 - Plaza Conde Suchil,La Musa,293.2886292213181,No address,"Bars, Mediterranean, Breakfast & Brunch",4.3,108
3 - Plaza Conde Suchil,80 Grados,350.97058314952614,No address,"Spanish, Tapas Bars",4.2,55
3 - Plaza Conde Suchil,La H es Muda,289.5883286747916,No address,Burgers,4.3,38
3 - Plaza Conde Suchil,Celso y Manolo,1398.3928298568887,No address,"Tapas Bars, Spanish",4.4,213
3 - Plaza Conde Suchil,Burnout,397.0388721571287,No address,"Burgers, American",4.3,31
3 - Plaza Conde Suchil,La Tape,200.0213087727615,No address,"Spanish, Beer Bar, Tapas Bars",4.1,40
3 - Plaza Conde Suchil,Sala de Despiece,1071.6076507823625,No address,"Gastropubs, Tapas Bars, Tabernas",4.3,100
3 - Plaza Conde Suchil,Lakasa,1297.354992250277,No address,"Spanish, Signature Cuisine",4.8,55
3 - Plaza Conde Suchil,Angelita,1259.2667816840237,No address,"Spanish, Wine Bars, Cocktail Bars",4.8,48
3 - Plaza Conde Suchil,Federal,400.2068924552646,No address,"Breakfast & Brunch, Burgers",4.2,190
3 - Plaza Conde Suchil,Tuk Tuk,488.71205718486596,No address,Pan Asian,4.2,68
3 - Plaza Conde Suchil,Kalúa Helado Artesanal,343.6553915733782,No address,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Cafeteria",4.1,36
3 - Plaza Conde Suchil,La Gringa,467.34240742329905,No address,American,4.4,61
3 - Plaza Conde Suchil,El Ferry,260.1325176627982,No address,"American, Tapas/Small Plates",4.0,25
3 - Plaza Conde Suchil,La Mi Venta,1180.53647491692,No address,"Spanish, Steakhouses",4.6,138
3 - Plaza Conde Suchil,La Gastro,1061.8277133878855,No address,"Gastropubs, Spanish, Tapas Bars",4.6,72
3 - Plaza Conde Suchil,Chocolatería San Ginés,1506.972270969316,No address,"Chocolatiers & Shops, Churros, Breakfast & Brunch",4.2,1516
3 - Plaza Conde Suchil,Pizzaiolo,1039.5043506776035,No address,"Italian, Pizza",4.4,128
3 - Plaza Conde Suchil,Bodega de la Ardosa,866.6019348654759,No address,"Wine Bars, Beer Bar, Tapas/Small Plates",4.1,129
3 - Plaza Conde Suchil,Carmencita,471.09332533614855,No address,"Modern European, Breakfast & Brunch",4.4,174
151 - Orense 12,Sala de Despiece,1259.2578658513855,No address,"Gastropubs, Tapas Bars, Tabernas",4.3,100
151 - Orense 12,Lakasa,992.1463252387985,No address,"Spanish, Signature Cuisine",4.8,55
151 - Orense 12,Taxi a Manhattan,72.05063852719354,No address,"Mediterranean, American",3.4,39
151 - Orense 12,Goiko Grill,401.72144480373566,No address,Burgers,4.4,29
151 - Orense 12,Goiko Grill,1439.248294037026,No address,"Burgers, American, Cafeteria",4.3,73
151 - Orense 12,Furusato,259.86698982437775,No address,Chinese,4.1,14
151 - Orense 12,New York Burger,353.05288271015917,No address,Burgers,4.3,24
151 - Orense 12,Diverxo,1280.2075026068874,No address,"Signature Cuisine, Mediterranean",4.5,61
151 - Orense 12,La Gabinoteca,1095.737329814258,No address,"Spanish, Modern European",4.1,66
151 - Orense 12,O'Pazo,282.52174201082346,No address,"Spanish, Seafood, Galician",4.0,12
151 - Orense 12,Honest Greens,343.00448426766553,No address,Vegetarian,4.2,22
151 - Orense 12,La Tagliatella,60.10279857725078,No address,Italian,4.0,7
151 - Orense 12,Ristorante Il Pastaio,763.9433028150657,No address,Italian,4.5,24
151 - Orense 12,InterContinental Madrid,1453.0875780193303,No address,"Hotels, Venues & Event Spaces, International",4.4,36
151 - Orense 12,MadrEAT,320.50014674042853,No address,"Festivals, Spanish, Food Trucks",3.8,25
151 - Orense 12,El Barril de Orense,34.43911803879363,No address,Mediterranean,4.7,3
151 - Orense 12,Miyama,1538.1049151510847,No address,"Japanese, Sushi Bars",4.5,30
151 - Orense 12,La Consentida,301.09075299358074,No address,"Spanish, Tapas Bars, Steakhouses",3.9,9
151 - Orense 12,Piccola Napoli,524.6459238334418,No address,"Pizza, Italian",4.5,15
151 - Orense 12,Tierra,874.0386440900794,No address,"American, Mexican, Vegetarian",4.5,21
574 - Chantada,Casa Pepe,213.35325059624193,No address,Tapas Bars,3.6,22
574 - Chantada,Asador Donostiarra,1740.331197077233,No address,"Steakhouses, Basque, Spanish",4.1,32
574 - Chantada,La Cantina de la Estación,1951.2283242156427,No address,"Tapas Bars, Spanish, Asturian",4.2,21
574 - Chantada,Shangai Mama,1837.8256597632892,No address,Chinese,4.7,6
574 - Chantada,La Antequerana,1767.2577653714266,No address,"Spanish, Tapas Bars, Andalusian",4.2,11
574 - Chantada,Viejo Almacén de Buenos Aires,1413.8528529227024,No address,"Argentine, Steakhouses, Music Venues",4.7,7
574 - Chantada,Matcha,1817.4965394580329,No address,"Asian Fusion, Sushi Bars",4.5,11
574 - Chantada,Alright,1362.021155155635,No address,"Burgers, Desserts, Steakhouses",4.6,7
574 - Chantada,Casa Juan,1765.4519203036812,No address,"Steakhouses, Basque, Spanish",3.7,19
574 - Chantada,Taberna Txapela,175.42782189029353,No address,"Bistros, Tabernas",5.0,1
574 - Chantada,La Maquina,1957.0419449891128,No address,"Spanish, Asturian, Seafood",4.2,6
574 - Chantada,Ibiza,28.626051230541453,No address,Cafeteria,3.0,1
574 - Chantada,Don Lisander Trattoria,1792.177866629707,No address,"Italian, Pizza",4.2,9
574 - Chantada,Oriental Palace,1271.0326839281472,No address,Chinese,5.0,4
574 - Chantada,Mesón Txistu,1821.2704396962836,No address,"Basque, Spanish, Steakhouses",3.3,12
574 - Chantada,St. James,1864.6510335159373,No address,"Spanish, Tapas/Small Plates, Tapas Bars, Modern European",4.8,4
574 - Chantada,Pizzeria San Antonio,341.2814222091989,No address,Pizza,4.0,2
574 - Chantada,El Jamón y el Churrasco,1835.3473175412257,No address,Spanish,4.8,5
574 - Chantada,Ti Amo,506.569764349686,No address,"Italian, Pizza",4.0,4
574 - Chantada,Menta y Chocolate,1219.5639499277363,No address,"Cafeteria, Patisserie/Cake Shop, Bakeries",5.0,1
267 - Paseo de la Chopera - Fernando Poo,Go Hyang Mat,179.50930009058612,No address,Korean,4.4,10
267 - Paseo de la Chopera - Fernando Poo,El Rincón Asturiano,1213.8136262898713,No address,"Spanish, Asturian, Tapas Bars",4.3,39
267 - Paseo de la Chopera - Fernando Poo,Cafelito,1504.4356943875084,No address,"Coffee & Tea, Breakfast & Brunch",4.6,71
267 - Paseo de la Chopera - Fernando Poo,Donde da la Vuelta el Viento,1247.4102316392568,No address,"Tapas Bars, Spanish, Modern European",4.3,39
267 - Paseo de la Chopera - Fernando Poo,El Valle,967.1064527669361,No address,"Asturian, Tapas Bars",4.2,21
267 - Paseo de la Chopera - Fernando Poo,Tribuetxe,1401.6696056855264,No address,"Basque, Tapas/Small Plates",4.4,23
267 - Paseo de la Chopera - Fernando Poo,Atocha Tandoori,1204.6227817477234,No address,Indian,4.9,18
267 - Paseo de la Chopera - Fernando Poo,O Pazo de Lugo,1424.310904570625,No address,"Spanish, Galician, Tapas/Small Plates",4.1,56
267 - Paseo de la Chopera - Fernando Poo,Pui Thai Tapas,1111.4882084815558,No address,Thai,4.2,31
267 - Paseo de la Chopera - Fernando Poo,Costello Río,280.03828669409717,No address,"Music Venues, Burgers, Lounges",3.0,28
267 - Paseo de la Chopera - Fernando Poo,La Tabacalera,1269.6806253559587,No address,"Social Clubs, Coffee & Tea",4.5,19
267 - Paseo de la Chopera - Fernando Poo,Bodegas Rosell,1262.8662460150995,No address,"Spanish, Tapas/Small Plates",3.9,31
267 - Paseo de la Chopera - Fernando Poo,Mis Tradiciones,1032.5604073342097,No address,Peruvian,4.1,13
267 - Paseo de la Chopera - Fernando Poo,Venta Matadero,303.9029977990144,No address,Tapas Bars,3.3,15
267 - Paseo de la Chopera - Fernando Poo,Buen Gusto,769.2060668200301,No address,"Chinese, Asian Fusion",4.1,19
267 - Paseo de la Chopera - Fernando Poo,IGo Pasta,1611.624058662646,No address,"Chinese, Asian Fusion, Ramen",3.8,23
267 - Paseo de la Chopera - Fernando Poo,Juan Raro,1334.4324787363114,No address,"Spanish, Cafeteria, Gastropubs",4.1,12
267 - Paseo de la Chopera - Fernando Poo,Havana Blues,813.1354070603168,No address,"Cuban, Beer Bar",4.6,12
267 - Paseo de la Chopera - Fernando Poo,La Pequeña Graná,514.2249843974433,No address,"Tapas Bars, Tapas/Small Plates, Beer Bar",4.2,39
267 - Paseo de la Chopera - Fernando Poo,Royal Cantonés,1345.047588969425,No address,Dim Sum,4.1,28
391 - Junta Municipal Distrito de Usera,IGo Pasta,133.59885758507318,No address,"Chinese, Asian Fusion, Ramen",3.8,23
391 - Junta Municipal Distrito de Usera,Royal Cantonés,755.814003598014,No address,Dim Sum,4.1,28
391 - Junta Municipal Distrito de Usera,Xallas,54.07990672380643,No address,Rotisserie Chicken,3.5,2
391 - Junta Municipal Distrito de Usera,Bardo y Sanchez,22.80508318454779,No address,Restaurants,0.0,0
391 - Junta Municipal Distrito de Usera,Costello Río,1743.9817336822546,No address,"Music Venues, Burgers, Lounges",3.0,28
391 - Junta Municipal Distrito de Usera,Taberna La Andaluza,1364.3746010617144,No address,"Tapas Bars, Tapas/Small Plates",3.7,10
391 - Junta Municipal Distrito de Usera,Jin Gu,264.9091671844299,No address,Chinese,4.0,1
391 - Junta Municipal Distrito de Usera,Los Cigarrales,1503.409151218384,No address,Spanish,4.5,4
391 - Junta Municipal Distrito de Usera,Asdor de Pollos,62.786024180823745,No address,Rotisserie Chicken,4.0,1
391 - Junta Municipal Distrito de Usera,Pollos Asados,60.26633056904669,No address,Rotisserie Chicken,0.0,0
391 - Junta Municipal Distrito de Usera,La Parrilla III,802.6618840170433,No address,Steakhouses,4.0,5
391 - Junta Municipal Distrito de Usera,Bukanas,134.69056007631346,No address,"Spanish, Latin American, Bars",0.0,0
391 - Junta Municipal Distrito de Usera,La Piazzola,1196.5147918254236,No address,"Burgers, Pizza, Sandwiches",4.7,3
391 - Junta Municipal Distrito de Usera,La Taberna de Usera,1111.7128330723774,No address,"Steakhouses, Tabernas",4.7,3
391 - Junta Municipal Distrito de Usera,Venta Matadero,1722.38953973182,No address,Tapas Bars,3.3,15
391 - Junta Municipal Distrito de Usera,Comidas Caseras Para Llevar,68.09260501218407,No address,"Rotisserie Chicken, Arroceria / Paella",0.0,0
391 - Junta Municipal Distrito de Usera,La Casa del Pulpo,1107.4509904373895,No address,"Seafood, Tapas/Small Plates, Galician",4.0,10
391 - Junta Municipal Distrito de Usera,Usera,60.2987695499343,No address,Rotisserie Chicken,0.0,0
391 - Junta Municipal Distrito de Usera,La Peña Soriana,104.07836379421927,No address,Spanish,3.0,1
391 - Junta Municipal Distrito de Usera,Asador Ricardo,979.4718566004875,No address,Steakhouses,4.0,1
434 - Charleroi - Cocherón de la Villa,La Villa,167.16496796287157,No address,"Beer Bar, Tapas Bars, Cafeteria",3.3,3
434 - Charleroi - Cocherón de la Villa,El Mantel,1607.2408849956655,No address,Spanish,4.3,3
434 - Charleroi - Cocherón de la Villa,La Merced,826.736091439892,No address,"Spanish, Tapas/Small Plates",4.7,3
434 - Charleroi - Cocherón de la Villa,Mi Capricho,234.50853284211212,No address,"Spanish, Tapas Bars",0.0,0
434 - Charleroi - Cocherón de la Villa,EL Fogón de Paco,1409.0563006123086,No address,Restaurants,4.5,2
434 - Charleroi - Cocherón de la Villa,Muxia,1432.5340742258823,No address,"Spanish, Tapas/Small Plates, Galician",4.0,3
434 - Charleroi - Cocherón de la Villa,MacDonald's,480.6097485479792,No address,"Burgers, American",0.0,0
434 - Charleroi - Cocherón de la Villa,Burger King,1401.304945426324,No address,"Fast Food, Burgers",4.0,1
434 - Charleroi - Cocherón de la Villa,Sat Cafeteras,681.7083529556531,No address,Cafeteria,0.0,0
434 - Charleroi - Cocherón de la Villa,El Lagar,1631.6882266908226,No address,Spanish,4.0,1
434 - Charleroi - Cocherón de la Villa,Asador de pollos El Chulipollo,997.5249349776104,No address,"Food Delivery Services, Rotisserie Chicken",5.0,1
434 - Charleroi - Cocherón de la Villa,Asador Llopis,1441.2252424345318,No address,"Steakhouses, Mediterranean, Tapas Bars",3.0,1
434 - Charleroi - Cocherón de la Villa,Franva,1129.8447346257396,No address,"Beer Bar, Tapas Bars, Cafeteria",5.0,1
434 - Charleroi - Cocherón de la Villa,Asador Lorena,839.0000235851741,No address,"Rotisserie Chicken, Mediterranean",1.0,1
434 - Charleroi - Cocherón de la Villa,Burguer Emilio's,1018.8816713183437,No address,"Burgers, Sandwiches",4.0,1
434 - Charleroi - Cocherón de la Villa,Palacio del Pollo,856.5578166410316,No address,"Food Delivery Services, Rotisserie Chicken",0.0,0
434 - Charleroi - Cocherón de la Villa,Frescafé,1110.804044624209,No address,"Cafeteria, Ice Cream & Frozen Yogurt",5.0,1
434 - Charleroi - Cocherón de la Villa,Lurca,880.6200950390587,No address,Restaurants,0.0,0
434 - Charleroi - Cocherón de la Villa,Calidad Diaz,1409.0098024877916,No address,"Food, Chicken Shop, Restaurant Supplies",0.0,0
434 - Charleroi - Cocherón de la Villa,Papa John's,1760.9793085533922,No address,Pizza,0.0,0
560 - Playa de Zarauz - Playa de la Caleta,Bahía Taberna,1050.4328510764115,No address,"Mediterranean, Tabernas, Cocktail Bars",4.6,16
560 - Playa de Zarauz - Playa de la Caleta,Campanilla,770.4044906092738,No address,Spanish,4.8,72
560 - Playa de Zarauz - Playa de la Caleta,Al Traste Fun And Food,909.1952346924422,No address,"Burgers, Pizza, Sandwiches",4.0,22
560 - Playa de Zarauz - Playa de la Caleta,La General,890.5351071949922,No address,"Pizza, Bakeries",4.8,14
